Car_No,Time,Longitude,Latitude,Unknown-0,Unknown-1,Unknown,Resources,Request
10172,2008-02-04 10:13:40,116.41647,39.89575,0,0,0,39,2
10172,2008-02-08 10:10:18,117.12263,40.53438,0,0,0,21,5
10173,2008-02-02 16:45:43,116.44179,39.82917,0,0,0,14,19
10173,2008-02-08 17:34:48,116.26049,39.85118,0,0,0,8,20
10174,2008-02-02 13:32:50,116.44314,39.82584,0,0,0,10,12
10174,2008-02-08 16:20:27,116.41338,39.80412,0,0,0,23,13
10175,2008-02-02 13:31:23,116.43019,39.96205,0,0,0,21,12
10175,2008-02-08 17:17:40,116.79421,40.39071,0,0,0,6,11
10176,2008-02-02 13:33:50,116.24656,39.91427,0,0,0,24,20
10176,2008-02-08 17:26:52,116.40288,39.83994,0,0,0,1,20
10177,2008-02-02 13:41:32,116.30491,39.92691,0,0,0,0,18
10177,2008-02-08 16:47:35,116.17259,39.76412,0,0,0,18,0
10178,2008-02-02 13:51:25,116.48221,39.98825,0,0,0,29,0
10178,2008-02-08 13:38:44,116.63029,40.30458,0,0,0,35,12
10179,2008-02-02 14:43:54,116.48168,40.02074,0,0,0,4,2
10179,2008-02-08 12:49:31,117.08867,40.07015,0,0,0,23,5
1018,2008-02-02 13:35:41,116.39689,39.97334,0,0,0,9,1
1018,2008-02-08 17:35:10,116.43657,39.85215,0,0,0,11,5
10180,2008-02-02 13:32:40,116.44995,39.94698,0,0,0,33,9
10180,2008-02-08 17:37:22,116.34395,39.88772,0,0,0,22,19
10181,2008-02-02 13:37:35,116.40151,39.98956,0,0,0,27,7
10181,2008-02-08 12:27:17,117.06423,40.12105,0,0,0,29,12
10182,2008-02-02 13:47:43,116.33149,39.97496,0,0,0,20,6
10182,2008-02-08 17:36:57,117.41887,40.6367,0,0,0,3,1
10183,2008-02-02 13:36:00,116.42077,39.89662,0,0,0,10,4
10183,2008-02-08 17:37:21,116.44715,39.94743,0,0,0,17,12
10184,2008-02-02 13:38:38,116.34304,39.94658,0,0,0,9,13
10184,2008-02-08 17:35:53,116.98969,40.46184,0,0,0,22,8
10185,2008-02-03 10:03:23,116.75045,40.33503,0,0,0,11,7
10185,2008-02-08 10:05:41,116.75934,40.32784,0,0,0,18,4
10186,2008-02-03 16:06:17,116.25434,39.9548,0,0,0,36,7
10186,2008-02-07 16:01:31,116.45735,39.99955,0,0,0,3,3
10187,2008-02-02 13:37:54,116.33662,39.90223,0,0,0,40,0
10187,2008-02-08 17:39:12,116.37918,39.84603,0,0,0,7,14
10188,2008-02-02 13:37:55,116.36522,39.95118,0,0,0,22,13
10188,2008-02-08 17:35:20,116.08726,40.44588,0,0,0,36,9
10189,2008-02-04 10:04:19,116.39596,39.8524,0,0,0,2,2
10189,2008-02-08 10:07:58,116.32627,39.74013,0,0,0,20,15
1019,2008-02-02 13:36:29,116.35346,39.86684,0,0,0,20,19
1019,2008-02-08 17:34:37,116.49009,39.92794,0,0,0,4,4
10190,2008-02-02 13:35:21,116.43059,39.65146,0,0,0,8,12
10190,2008-02-07 14:51:52,116.46956,39.63226,0,0,0,9,7
10191,2008-02-02 13:31:20,116.42753,39.9583,0,0,0,30,2
10191,2008-02-08 17:38:54,116.24861,39.92827,0,0,0,10,19
10192,2008-02-02 13:32:16,116.33977,39.73324,0,0,0,29,19
10192,2008-02-08 16:43:08,116.47717,39.93235,0,0,0,36,0
10193,2008-02-02 13:31:06,116.30284,39.95658,0,0,0,13,15
10193,2008-02-08 17:38:04,116.52459,39.90866,0,0,0,9,13
10194,2008-02-02 13:32:49,116.39857,39.96723,0,0,0,0,20
10194,2008-02-08 05:21:43,116.63739,40.32618,0,0,0,9,8
10195,2008-02-02 13:32:25,116.40595,40.04544,0,0,0,29,12
10195,2008-02-08 17:39:19,116.48233,39.8901,0,0,0,28,14
10196,2008-02-02 13:35:03,116.60258,40.13928,0,0,0,5,20
10196,2008-02-08 17:36:15,116.36762,39.8771,0,0,0,29,17
10197,2008-02-02 14:00:56,116.36328,39.98535,0,0,0,26,6
10197,2008-02-08 16:50:25,116.37103,39.91324,0,0,0,19,15
10198,2008-02-02 13:31:32,116.36293,39.91532,0,0,0,16,12
10198,2008-02-08 17:22:32,116.19707,39.83773,0,0,0,14,15
10199,2008-02-02 13:37:05,116.32187,39.89623,0,0,0,33,2
10199,2008-02-08 17:36:39,116.3894,39.89787,0,0,0,25,1
102,2008-02-02 13:34:27,116.30826,39.94702,0,0,0,25,9
102,2008-02-08 17:38:35,116.36876,39.83604,0,0,0,21,15
1020,2008-02-02 13:36:46,116.38463,39.94755,0,0,0,10,7
1020,2008-02-08 17:36:13,116.06011,39.66612,0,0,0,33,16
10200,2008-02-02 13:31:08,116.42991,39.85772,0,0,0,38,17
10200,2008-02-07 23:15:48,116.30864,39.8503,0,0,0,29,0
10201,2008-02-02 13:33:01,116.35855,39.91637,0,0,0,27,13
10201,2008-02-08 15:26:06,116.84935,39.79942,0,0,0,28,18
10202,2008-02-02 13:38:30,116.48455,39.99046,0,0,0,31,20
10202,2008-02-08 17:34:55,116.36105,40.36606,0,0,0,8,4
10203,2008-02-02 13:34:26,116.30889,39.99786,0,0,0,37,1
10203,2008-02-08 17:37:31,115.98637,40.46168,0,0,0,26,12
10204,2008-02-02 13:44:32,116.50608,40.0105,0,0,0,1,15
10204,2008-02-08 17:23:46,117.00504,40.14402,0,0,0,10,10
10205,2008-02-02 13:39:13,116.50576,40.01055,0,0,0,23,18
10205,2008-02-08 17:35:26,116.99175,39.95627,0,0,0,0,7
10206,2008-02-02 13:32:20,116.35585,39.94433,0,0,0,36,0
10206,2008-02-08 17:35:08,116.45568,39.94275,0,0,0,21,16
10207,2008-02-02 13:35:54,116.49043,40.00326,0,0,0,28,2
10207,2008-02-08 17:36:41,116.415,40.06259,0,0,0,20,20
10208,2008-02-02 15:16:16,116.40325,39.96362,0,0,0,1,13
10208,2008-02-08 14:48:55,116.47628,40.05425,0,0,0,31,5
10209,2008-02-02 13:34:34,116.26907,39.96228,0,0,0,5,4
10209,2008-02-08 17:34:51,116.1216,39.93692,0,0,0,35,15
1021,2008-02-02 13:36:37,116.3555,39.882,0,0,0,32,5
1021,2008-02-08 17:34:42,116.49886,39.92666,0,0,0,3,5
10210,2008-02-02 13:32:26,116.4331,39.86812,0,0,0,18,3
10210,2008-02-06 18:34:58,116.35386,39.8716,0,0,0,11,1
10211,2008-02-02 13:38:44,116.47649,39.87978,0,0,0,35,1
10211,2008-02-08 17:39:14,116.32207,39.89204,0,0,0,25,0
10212,2008-02-02 15:35:41,116.40708,39.66399,0,0,0,6,16
10212,2008-02-07 21:17:54,116.40711,39.66407,0,0,0,28,16
10213,2008-02-02 18:01:43,116.46248,39.9827,0,0,0,31,7
10213,2008-02-08 17:39:09,116.48488,39.93244,0,0,0,18,10
10214,2008-02-02 15:41:36,116.33515,39.96094,0,0,0,10,13
10214,2008-02-08 12:10:23,116.33406,39.74013,0,0,0,23,7
10215,2008-02-02 13:37:01,116.3682,39.89164,0,0,0,0,8
10215,2008-02-08 17:34:58,116.42664,39.84796,0,0,0,1,20
10216,2008-02-02 13:38:25,116.3577,39.98609,0,0,0,4,15
10216,2008-02-08 13:00:37,116.50808,39.9743,0,0,0,25,4
10217,2008-02-02 13:38:25,116.44441,40.02073,0,0,0,33,16
10217,2008-02-08 17:39:06,117.91451,40.89955,0,0,0,32,14
10218,2008-02-02 13:43:18,116.41443,39.99403,0,0,0,19,7
10218,2008-02-08 17:34:21,117.01392,40.14578,0,0,0,19,11
10219,2008-02-02 18:29:45,116.54099,40.1039,0,0,0,35,19
10219,2008-02-07 22:04:18,116.54301,40.10296,0,0,0,2,17
1022,2008-02-02 13:36:19,116.48356,39.96255,0,0,0,5,2
1022,2008-02-08 17:38:05,116.53199,39.96855,0,0,0,6,13
10220,2008-02-02 13:44:10,116.42364,39.89928,0,0,0,40,16
10220,2008-02-08 17:36:25,116.30299,39.8375,0,0,0,12,13
10221,2008-02-02 13:35:41,116.37056,39.99066,0,0,0,20,15
10221,2008-02-08 14:11:16,116.32135,40.11447,0,0,0,1,19
10222,2008-02-02 13:35:57,116.53646,39.75464,0,0,0,23,17
10222,2008-02-08 17:38:14,116.53637,39.75464,0,0,0,25,4
10223,2008-02-02 13:34:41,116.52241,40.01835,0,0,0,30,6
10223,2008-02-08 15:25:31,116.45943,39.88024,0,0,0,3,15
10224,2008-02-02 13:37:47,116.36381,39.86553,0,0,0,16,16
10224,2008-02-08 17:36:27,116.37119,39.79871,0,0,0,14,3
10225,2008-02-02 13:37:26,116.35495,39.95483,0,0,0,9,17
10225,2008-02-08 17:37:58,116.58864,40.04808,0,0,0,12,14
10226,2008-02-03 11:09:06,117.09117,40.1425,0,0,0,16,7
10226,2008-02-08 17:30:23,116.30598,39.94362,0,0,0,10,7
10227,2008-02-02 13:37:19,116.35961,39.97148,0,0,0,14,11
10227,2008-02-08 17:35:23,116.35918,39.98848,0,0,0,22,9
10228,2008-02-02 13:53:31,116.36282,39.99177,0,0,0,39,17
10228,2008-02-08 00:13:36,116.50252,40.17062,0,0,0,25,6
10229,2008-02-04 04:19:43,116.4321,39.92547,0,0,0,13,17
10229,2008-02-08 10:01:12,116.6201,40.1307,0,0,0,15,13
1023,2008-02-02 13:38:16,116.32273,39.89533,0,0,0,36,17
1023,2008-02-08 11:46:10,116.29269,39.87933,0,0,0,1,14
10230,2008-02-02 13:40:34,116.41078,39.99746,0,0,0,0,3
10230,2008-02-08 14:42:38,116.90014,40.10346,0,0,0,32,20
10231,2008-02-02 17:48:00,116.48698,40.00636,0,0,0,4,19
10231,2008-02-08 16:59:15,116.90224,40.12595,0,0,0,9,15
10232,2008-02-02 13:37:44,116.41597,39.8574,0,0,0,7,7
10232,2008-02-08 17:36:37,116.43803,39.93241,0,0,0,20,2
10233,2008-02-02 13:34:04,116.39827,39.86074,0,0,0,35,8
10233,2008-02-08 17:37:53,116.84041,40.15113,0,0,0,17,14
10234,2008-02-02 13:38:24,116.44358,39.97294,0,0,0,5,4
10234,2008-02-08 17:35:47,116.38554,39.96875,0,0,0,4,11
10235,2008-02-03 22:50:23,116.44888,39.82673,0,0,0,34,13
10235,2008-02-08 14:49:41,116.40272,39.91327,0,0,0,11,15
10236,2008-02-02 15:58:47,116.1299,39.72291,0,0,0,18,18
10236,2008-02-08 17:38:30,116.15275,39.71302,0,0,0,12,3
10237,2008-02-02 13:34:59,116.41866,39.96713,0,0,0,19,18
10237,2008-02-08 16:08:15,116.98715,40.08004,0,0,0,40,5
10238,2008-02-04 21:31:10,116.25764,40.00455,0,0,0,10,19
10238,2008-02-08 11:38:09,116.54925,40.02667,0,0,0,25,10
10239,2008-02-02 13:37:49,116.44925,39.97968,0,0,0,2,13
10239,2008-02-08 17:36:28,116.3735,39.93041,0,0,0,34,12
1024,2008-02-02 13:37:01,116.34739,39.89115,0,0,0,8,14
1024,2008-02-08 17:36:54,116.39152,39.88227,0,0,0,30,0
10241,2008-02-02 13:44:48,116.46096,39.92747,0,0,0,35,7
10241,2008-02-08 11:03:44,117.10982,40.17183,0,0,0,24,18
10242,2008-02-04 23:25:28,116.40181,39.8113,0,0,0,26,14
10242,2008-02-07 23:54:51,116.25044,39.85892,0,0,0,2,17
10243,2008-02-02 13:37:25,116.41165,39.91075,0,0,0,22,16
10243,2008-02-08 17:37:25,116.39267,39.78332,0,0,0,18,20
10244,2008-02-04 02:40:40,116.23343,39.83775,0,0,0,5,2
10244,2008-02-08 03:19:44,116.23386,39.83783,0,0,0,10,12
10245,2008-02-02 13:36:25,116.41191,39.9084,0,0,0,26,1
10245,2008-02-08 17:17:53,116.95942,40.32354,0,0,0,30,19
10246,2008-02-02 13:33:24,116.56245,40.03135,0,0,0,7,9
10246,2008-02-08 17:37:43,116.34745,39.79086,0,0,0,19,2
10247,2008-02-02 13:37:47,116.41783,39.98752,0,0,0,29,13
10247,2008-02-08 17:35:29,116.75077,40.0805,0,0,0,18,11
10248,2008-02-02 13:36:42,116.5822,40.06932,0,0,0,6,17
10248,2008-02-08 17:39:08,116.3898,39.96659,0,0,0,35,6
10249,2008-02-02 20:41:03,116.40245,39.96037,0,0,0,11,9
10249,2008-02-08 12:30:47,116.66837,40.5477,0,0,0,23,8
1025,2008-02-02 13:36:46,116.1829,39.9253,0,0,0,24,7
1025,2008-02-08 17:34:29,116.18295,39.92535,0,0,0,14,11
10250,2008-02-04 02:33:08,116.44443,39.8042,0,0,0,16,2
10250,2008-02-07 23:30:36,116.44435,39.80416,0,0,0,7,11
10251,2008-02-02 13:33:36,116.31101,39.88397,0,0,0,34,16
10251,2008-02-08 15:11:06,116.98452,40.35546,0,0,0,35,15
10252,2008-02-02 13:35:34,116.43031,39.93575,0,0,0,20,13
10252,2008-02-08 17:36:21,117.00171,40.63454,0,0,0,38,4
10253,2008-02-02 13:43:33,116.39745,39.89563,0,0,0,13,11
10253,2008-02-08 17:34:43,116.35849,39.86679,0,0,0,19,14
10254,2008-02-04 02:37:53,116.53339,39.92686,0,0,0,0,14
10254,2008-02-08 15:19:48,116.8551,40.38487,0,0,0,32,1
10255,2008-02-02 13:39:58,116.42953,39.90917,0,0,0,33,8
10255,2008-02-08 17:19:29,116.98332,40.02652,0,0,0,23,15
10256,2008-02-03 20:13:32,116.57624,40.05036,0,0,0,14,16
10256,2008-02-07 22:05:33,116.85411,40.12062,0,0,0,29,1
10257,2008-02-02 13:50:51,116.28131,39.92613,0,0,0,28,15
10257,2008-02-08 17:35:43,116.3313,39.9371,0,0,0,36,14
10258,2008-02-03 01:28:32,116.34159,39.79207,0,0,0,21,12
10258,2008-02-05 19:32:52,117.22124,40.15029,0,0,0,24,2
10259,2008-02-04 02:34:14,116.50082,39.93296,0,0,0,1,7
10259,2008-02-08 16:08:02,116.50091,39.93294,0,0,0,4,15
1026,2008-02-02 13:34:24,116.39533,39.9679,0,0,0,14,6
1026,2008-02-08 17:34:52,116.45452,39.84181,0,0,0,19,10
10261,2008-02-02 13:33:44,116.4451,39.82474,0,0,0,24,11
10261,2008-02-08 17:38:42,116.46275,39.91514,0,0,0,6,16
10262,2008-02-05 03:06:22,116.45972,39.98503,0,0,0,20,6
10262,2008-02-08 03:35:23,116.45973,39.98512,0,0,0,20,5
10263,2008-02-02 13:31:42,116.39023,39.98704,0,0,0,31,12
10263,2008-02-08 17:39:17,116.85506,40.37507,0,0,0,0,7
10265,2008-02-02 13:57:11,116.28766,39.9203,0,0,0,31,0
10265,2008-02-08 17:13:28,116.28751,39.92013,0,0,0,15,1
10266,2008-02-02 13:37:04,116.00239,39.7013,0,0,0,7,0
10266,2008-02-08 17:06:02,116.08834,39.80128,0,0,0,15,8
10267,2008-02-03 23:29:54,116.34077,39.93876,0,0,0,13,3
10267,2008-02-08 14:45:48,116.34075,39.9386,0,0,0,7,6
10268,2008-02-02 13:32:41,116.38883,39.95819,0,0,0,27,19
10268,2008-02-07 19:48:31,116.46734,39.94504,0,0,0,9,18
10269,2008-02-02 13:34:52,116.33067,39.88871,0,0,0,28,18
10269,2008-02-08 17:35:43,116.37734,39.90586,0,0,0,26,19
1027,2008-02-02 13:37:35,116.40863,39.93202,0,0,0,30,4
1027,2008-02-08 17:34:31,116.41122,39.924,0,0,0,34,18
10270,2008-02-02 13:40:00,116.27731,39.9052,0,0,0,29,7
10270,2008-02-08 13:51:59,116.1169,40.08321,0,0,0,36,18
10271,2008-02-02 13:40:20,116.37886,39.88236,0,0,0,31,9
10271,2008-02-08 17:36:17,116.36826,39.88777,0,0,0,8,19
10272,2008-02-03 15:07:19,116.53947,39.96408,0,0,0,12,3
10272,2008-02-07 16:39:43,116.40086,39.98827,0,0,0,12,16
10273,2008-02-02 13:34:46,116.40689,39.89976,0,0,0,9,13
10273,2008-02-08 12:23:17,116.83441,40.38345,0,0,0,15,7
10274,2008-02-02 13:48:37,116.4846,39.97075,0,0,0,25,17
10274,2008-02-08 17:34:36,116.45519,39.89949,0,0,0,36,8
10275,2008-02-02 13:36:17,116.20879,40.09876,0,0,0,28,1
10275,2008-02-08 17:38:54,116.1971,40.09107,0,0,0,21,7
10276,2008-02-02 13:43:03,116.29764,39.91176,0,0,0,27,12
10276,2008-02-08 16:37:20,107.96631,27.30386,0,0,0,2,15
10277,2008-02-02 16:45:24,116.67224,40.0023,0,0,0,6,20
10277,2008-02-08 17:34:42,116.67514,39.99813,0,0,0,0,10
10278,2008-02-02 13:33:10,116.2678,39.90624,0,0,0,10,10
10278,2008-02-08 05:33:03,116.09483,39.93237,0,0,0,8,10
10279,2008-02-02 14:50:32,116.16694,39.80364,0,0,0,0,6
10279,2008-02-08 16:20:29,116.18568,39.79078,0,0,0,4,7
1028,2008-02-02 13:38:35,116.36876,39.86969,0,0,0,6,13
1028,2008-02-08 17:36:40,116.37786,39.8817,0,0,0,19,17
10280,2008-02-02 13:35:02,116.35744,39.88413,0,0,0,15,14
10280,2008-02-08 16:05:53,116.16534,39.81546,0,0,0,5,9
10281,2008-02-02 13:35:31,116.14361,39.7008,0,0,0,17,0
10281,2008-02-08 17:39:00,116.09063,39.80557,0,0,0,38,17
10282,2008-02-02 13:31:09,116.33054,39.94999,0,0,0,34,1
10282,2008-02-08 12:39:51,116.18134,39.77053,0,0,0,11,6
10283,2008-02-02 13:35:42,116.40085,39.92297,0,0,0,39,3
10283,2008-02-08 17:34:54,116.48326,39.90556,0,0,0,14,13
10284,2008-02-02 13:35:14,116.28228,39.87548,0,0,0,39,18
10284,2008-02-07 17:00:44,116.16119,39.80201,0,0,0,1,18
10285,2008-02-02 13:37:57,116.2683,39.89366,0,0,0,11,5
10285,2008-02-07 14:24:21,116.08577,39.8027,0,0,0,39,12
10286,2008-02-02 13:35:40,116.47178,39.90884,0,0,0,38,4
10286,2008-02-08 12:22:59,116.10933,39.8195,0,0,0,11,12
10287,2008-02-02 13:34:05,116.1567,39.80899,0,0,0,31,16
10287,2008-02-08 17:36:58,116.08903,39.80609,0,0,0,18,10
10288,2008-02-02 13:43:39,116.28791,39.85817,0,0,0,15,19
10288,2008-02-08 14:43:33,116.11216,39.8312,0,0,0,28,18
10289,2008-02-02 13:36:36,116.87214,39.69023,0,0,0,33,9
10289,2008-02-08 17:36:22,116.47403,39.90664,0,0,0,27,0
1029,2008-02-02 13:36:11,116.41891,39.88621,0,0,0,32,18
1029,2008-02-08 17:37:31,116.23909,39.91603,0,0,0,20,8
10290,2008-02-02 14:10:39,116.29658,39.88332,0,0,0,33,9
10290,2008-02-08 17:37:52,116.46392,39.92189,0,0,0,30,5
10291,2008-02-02 13:44:15,116.3101,39.9909,0,0,0,8,4
10291,2008-02-08 12:27:41,116.11478,40.12817,0,0,0,22,0
10292,2008-02-02 13:33:07,116.37513,39.88793,0,0,0,9,9
10292,2008-02-08 17:37:15,116.28762,39.86506,0,0,0,18,18
10293,2008-02-02 13:35:22,116.15882,39.87901,0,0,0,17,0
10293,2008-02-08 12:42:14,116.10155,39.85477,0,0,0,20,5
10294,2008-02-02 13:38:20,116.43715,39.95367,0,0,0,10,2
10294,2008-02-08 06:27:18,116.37079,39.99964,0,0,0,1,8
10295,2008-02-02 13:50:13,116.31947,39.9335,0,0,0,40,11
10295,2008-02-08 17:24:17,116.59683,39.91101,0,0,0,7,0
10296,2008-02-02 13:38:27,116.54027,39.91496,0,0,0,36,6
10296,2008-02-08 17:35:19,116.3314,39.9848,0,0,0,8,1
10297,2008-02-02 13:34:57,116.40043,39.87012,0,0,0,11,19
10297,2008-02-08 12:35:43,116.42753,39.78094,0,0,0,21,17
10298,2008-02-02 13:48:04,116.43363,39.93419,0,0,0,32,1
10298,2008-02-08 17:07:47,116.20147,40.0399,0,0,0,0,1
10299,2008-02-02 13:40:03,116.31428,39.85684,0,0,0,2,0
10299,2008-02-08 17:36:47,116.31427,39.85677,0,0,0,32,3
103,2008-02-02 13:35:40,116.31425,39.97492,0,0,0,30,2
103,2008-02-08 17:36:13,116.40738,40.05994,0,0,0,31,11
1030,2008-02-02 13:43:51,116.42064,39.90765,0,0,0,9,16
1030,2008-02-08 17:35:00,116.42011,39.93363,0,0,0,36,3
10300,2008-02-02 13:38:40,116.46314,39.8915,0,0,0,18,10
10300,2008-02-08 14:34:18,116.42869,39.94232,0,0,0,34,15
10301,2008-02-02 13:39:17,116.37207,39.86919,0,0,0,8,6
10301,2008-02-08 17:36:56,116.3074,40.02606,0,0,0,18,5
10302,2008-02-02 13:47:40,116.49496,39.97058,0,0,0,40,3
10302,2008-02-08 17:34:55,116.33362,39.77384,0,0,0,13,4
10303,2008-02-02 14:18:10,116.52224,39.90492,0,0,0,36,14
10303,2008-02-08 16:49:51,116.50205,39.9174,0,0,0,4,11
10304,2008-02-02 13:36:20,116.36598,39.91023,0,0,0,16,16
10304,2008-02-08 15:02:57,116.38004,39.85806,0,0,0,40,14
10305,2008-02-02 14:18:01,116.50226,39.914,0,0,0,8,20
10305,2008-02-07 16:46:51,116.50205,39.91291,0,0,0,5,3
10306,2008-02-02 15:20:30,116.48223,39.90369,0,0,0,18,15
10306,2008-02-08 01:48:01,116.54865,39.92088,0,0,0,18,7
10307,2008-02-02 16:06:03,116.44034,39.96209,0,0,0,12,3
10307,2008-02-08 17:36:36,116.44004,39.9475,0,0,0,37,2
10308,2008-02-02 16:34:25,116.42143,39.88615,0,0,0,17,8
10308,2008-02-08 17:31:06,116.25872,39.89537,0,0,0,9,11
10309,2008-02-02 13:48:06,116.44372,39.98528,0,0,0,19,10
10309,2008-02-08 17:34:34,116.51579,39.91025,0,0,0,17,10
1031,2008-02-06 14:50:33,116.35192,39.94122,0,0,0,18,12
1031,2008-02-06 14:52:35,116.35199,39.94147,0,0,0,25,15
10310,2008-02-02 17:19:17,116.54365,39.90573,0,0,0,29,2
10310,2008-02-08 16:30:46,116.41921,39.96274,0,0,0,18,19
10311,2008-02-02 13:45:04,116.48407,39.88679,0,0,0,3,19
10311,2008-02-08 17:37:41,116.54616,39.80372,0,0,0,17,16
10312,2008-02-02 13:39:04,116.42915,39.88959,0,0,0,26,5
10312,2008-02-08 17:35:08,116.36724,39.92401,0,0,0,21,1
10313,2008-02-02 13:35:21,116.30758,39.96324,0,0,0,23,11
10313,2008-02-08 11:41:31,116.63157,39.58822,0,0,0,9,6
10314,2008-02-02 13:34:37,116.46851,39.91241,0,0,0,27,17
10314,2008-02-08 17:37:28,116.83394,40.37495,0,0,0,21,11
10315,2008-02-02 14:42:20,116.27537,39.8688,0,0,0,40,19
10315,2008-02-08 17:26:49,116.48407,39.90419,0,0,0,10,14
10316,2008-02-02 13:36:40,116.39577,39.94775,0,0,0,31,11
10316,2008-02-08 17:35:47,116.42738,39.90528,0,0,0,13,17
10317,2008-02-02 13:31:50,116.49877,39.91754,0,0,0,38,8
10317,2008-02-08 15:24:18,116.49835,39.91734,0,0,0,1,9
10318,2008-02-02 14:02:20,116.46957,39.93591,0,0,0,1,12
10318,2008-02-08 17:38:04,116.3574,39.93912,0,0,0,40,20
10319,2008-02-02 18:38:38,116.40644,39.88917,0,0,0,16,5
10319,2008-02-08 16:15:01,116.39973,39.8551,0,0,0,35,2
1032,2008-02-02 13:34:34,116.46668,39.89207,0,0,0,25,18
1032,2008-02-08 17:38:19,116.4151,39.88873,0,0,0,29,17
10320,2008-02-02 18:34:57,116.33745,39.90175,0,0,0,40,6
10320,2008-02-08 14:09:59,116.3745,39.9107,0,0,0,19,5
10321,2008-02-03 14:16:34,116.35728,39.91035,0,0,0,1,7
10321,2008-02-08 00:52:53,116.35727,39.91033,0,0,0,22,7
10322,2008-02-02 13:36:48,116.37386,39.93484,0,0,0,34,17
10322,2008-02-08 17:36:38,116.44912,39.92209,0,0,0,13,13
10323,2008-02-02 13:31:35,116.40664,39.98204,0,0,0,6,16
10323,2008-02-08 16:45:03,117.11069,40.14565,0,0,0,10,7
10324,2008-02-02 13:56:12,116.3256,39.89541,0,0,0,37,15
10324,2008-02-08 16:27:58,116.46432,39.75149,0,0,0,37,7
10325,2008-02-02 14:05:34,116.29734,39.96371,0,0,0,13,20
10325,2008-02-08 17:35:10,116.37987,39.8883,0,0,0,5,15
10326,2008-02-02 13:36:23,116.4313,39.89946,0,0,0,9,5
10326,2008-02-08 17:36:14,116.64037,39.63267,0,0,0,9,8
10327,2008-02-02 13:33:29,116.34963,39.86824,0,0,0,32,6
10327,2008-02-08 14:26:11,115.87378,40.40431,0,0,0,0,14
10328,2008-02-02 13:54:28,116.58213,40.07937,0,0,0,10,8
10328,2008-02-08 17:28:36,116.33273,39.88719,0,0,0,10,12
10329,2008-02-02 13:33:01,116.48764,39.97042,0,0,0,2,1
10329,2008-02-08 17:38:17,116.42233,39.90697,0,0,0,3,19
1033,2008-02-02 13:35:54,116.41474,39.87896,0,0,0,10,19
1033,2008-02-08 17:37:40,116.40506,39.86753,0,0,0,23,4
10330,2008-02-02 13:35:41,116.44755,39.85085,0,0,0,17,9
10330,2008-02-08 17:38:07,116.49277,39.87403,0,0,0,20,12
10331,2008-02-02 13:33:59,116.30646,40.07368,0,0,0,2,12
10331,2008-02-08 11:44:33,116.40743,40.05689,0,0,0,27,1
10332,2008-02-02 13:39:14,116.44994,39.89257,0,0,0,25,16
10332,2008-02-08 17:36:05,116.4114,39.91671,0,0,0,26,6
10333,2008-02-02 13:35:46,116.38247,39.90602,0,0,0,20,8
10333,2008-02-08 14:07:16,116.03329,40.20009,0,0,0,0,20
10334,2008-02-02 13:38:05,116.27318,40.11239,0,0,0,3,12
10334,2008-02-08 12:34:35,116.20355,40.15474,0,0,0,10,19
10335,2008-02-02 14:01:15,116.37902,39.98638,0,0,0,32,14
10335,2008-02-07 01:07:53,116.63045,40.33768,0,0,0,37,14
10336,2008-02-02 13:54:46,116.30302,39.95242,0,0,0,0,12
10336,2008-02-08 17:19:43,116.39149,39.90217,0,0,0,9,2
10337,2008-02-02 13:34:37,116.3624,39.89947,0,0,0,20,2
10337,2008-02-08 17:39:04,116.35872,39.88521,0,0,0,1,0
10338,2008-02-02 13:44:37,116.3207,39.88978,0,0,0,28,13
10338,2008-02-08 17:28:17,116.19013,39.92353,0,0,0,34,10
10339,2008-02-02 13:32:27,116.38781,39.93965,0,0,0,31,11
10339,2008-02-08 13:41:55,116.52696,39.97033,0,0,0,17,11
1034,2008-02-02 13:48:32,116.56667,40.07231,0,0,0,1,16
1034,2008-02-08 17:35:46,116.75356,40.17565,0,0,0,32,14
10340,2008-02-02 13:36:02,116.34158,39.90602,0,0,0,15,19
10340,2008-02-08 17:37:43,116.76781,40.40217,0,0,0,30,6
10341,2008-02-02 13:36:42,116.52439,39.90514,0,0,0,25,0
10341,2008-02-08 17:36:36,116.50341,39.91714,0,0,0,31,8
10342,2008-02-02 13:52:12,116.4235,40.03746,0,0,0,12,14
10342,2008-02-06 13:19:37,116.4505,40.04281,0,0,0,12,19
10343,2008-02-02 13:37:19,116.36569,39.89303,0,0,0,15,1
10343,2008-02-06 11:51:04,116.9975,40.01467,0,0,0,11,8
10344,2008-02-02 13:45:00,116.30095,39.88876,0,0,0,33,20
10344,2008-02-08 17:18:27,116.66607,40.04569,0,0,0,2,18
10345,2008-02-02 13:38:41,116.31377,39.92696,0,0,0,19,5
10345,2008-02-08 17:36:26,116.79631,40.05991,0,0,0,29,9
10346,2008-02-04 01:41:47,116.3103,39.92689,0,0,0,5,10
10346,2008-02-08 15:48:34,115.84359,39.57926,0,0,0,16,3
10347,2008-02-05 15:09:46,116.56529,40.03449,0,0,0,0,6
10347,2008-02-07 01:53:21,116.47199,39.91393,0,0,0,10,6
10348,2008-02-04 03:00:17,116.35618,39.86597,0,0,0,27,18
10348,2008-02-06 22:02:26,116.35778,39.87447,0,0,0,28,18
10349,2008-02-04 02:12:48,116.18819,39.93209,0,0,0,24,4
